65ac     // 26028    1620    
65ac     // 26028    1621    
65ac     // 26028    1622    
65ac     // 26028    1623    
65ac     // 26028    1624    
65ac     // 26028    1625    
65ac     // 26028    1626    
65ac     // 26028    1627    
65ac     // 26028    1628    
552b     // 21803    1629    
74f6     // 29942    1630    
3d26     // 15654    1631    
6367     // 25447    1632    
5c35     // 23605    1633    
5c35     // 23605    1634    
6367     // 25447    1635    
6367     // 25447    1636    
6b88     // 27528    1637    
6b88     // 27528    1638    
6371     // 25457    1639    
6371     // 25457    1640    
6b88     // 27528    1641    
6b88     // 27528    1642    
6b88     // 27528    1643    
6b88     // 27528    1644    
6b88     // 27528    1645    
6b88     // 27528    1646    
4bf4     // 19444    1647    
6e2e     // 28206    1648    
6e2e     // 28206    1649    
6e2e     // 28206    1650    
8a26     // 35366    1651    
8a26     // 35366    1652    
8a26     // 35366    1653    
92df     // 37599    1654    
92df     // 37599    1655    
92df     // 37599    1656    
ac10     // 44048    1657    
92df     // 37599    1658    
8e63     // 36451    1659    
92df     // 37599    1660    
ac10     // 44048    1661    
92df     // 37599    1662    
ac10     // 44048    1663    
92df     // 37599    1664    
8e63     // 36451    1665    
8e63     // 36451    1666    
8e63     // 36451    1667    
8e63     // 36451    1668    
8e63     // 36451    1669    
8e63     // 36451    1670    
62b9     // 25273    1671    
62b9     // 25273    1672    
62b9     // 25273    1673    
5b9b     // 23451    1674    
44e3     // 17635    1675    
44e3     // 17635    1676    
44e3     // 17635    1677    
44e3     // 17635    1678    
44e3     // 17635    1679    
382a     // 14378    1680    
382a     // 14378    1681    
382a     // 14378    1682    
382a     // 14378    1683    
382a     // 14378    1684    
382a     // 14378    1685    
382a     // 14378    1686    
6de1     // 28129    1687    
6de1     // 28129    1688    
78b3     // 30899    1689    
78b3     // 30899    1690    
6dd5     // 28117    1691    
78b3     // 30899    1692    
78b3     // 30899    1693    
8457     // 33879    1694    
8457     // 33879    1695    
9d83     // 40323    1696    
8457     // 33879    1697    
8457     // 33879    1698    
8ead     // 36525    1699    
8ead     // 36525    1700    
8ead     // 36525    1701    
8ead     // 36525    1702    
8ead     // 36525    1703    
8ead     // 36525    1704    
b334     // 45876    1705    
b334     // 45876    1706    
b334     // 45876    1707    
ac7b     // 44155    1708    
ac7b     // 44155    1709    
ac7b     // 44155    1710    
b334     // 45876    1711    
ac7b     // 44155    1712    
ac7b     // 44155    1713    
91d7     // 37335    1714    
91d7     // 37335    1715    
91d7     // 37335    1716    
91d7     // 37335    1717    
85d0     // 34256    1718    
91d7     // 37335    1719    
721f     // 29215    1720    
721f     // 29215    1721    
9320     // 37664    1722    
9320     // 37664    1723    
8e3c     // 36412    1724    
8e3c     // 36412    1725    
8e3c     // 36412    1726    
8e3c     // 36412    1727    
9320     // 37664    1728    
99a4     // 39332    1729    
8e3c     // 36412    1730    
937b     // 37755    1731    
8e3c     // 36412    1732    
8e3c     // 36412    1733    
846a     // 33898    1734    
846a     // 33898    1735    
6c52     // 27730    1736    
6c52     // 27730    1737    
6c52     // 27730    1738    
6c52     // 27730    1739    
5837     // 22583    1740    
5837     // 22583    1741    
6c52     // 27730    1742    
5837     // 22583    1743    
5837     // 22583    1744    
5837     // 22583    1745    
5837     // 22583    1746    
5837     // 22583    1747    
5837     // 22583    1748    
5837     // 22583    1749    
5837     // 22583    1750    
5837     // 22583    1751    
48cc     // 18636    1752    
6d7e     // 28030    1753    
6d7e     // 28030    1754    
6d7e     // 28030    1755    
6d7e     // 28030    1756    
6d7e     // 28030    1757    
6d7e     // 28030    1758    
6d7e     // 28030    1759    
6d7e     // 28030    1760    
8401     // 33793    1761    
8401     // 33793    1762    
98a9     // 39081    1763    
98a9     // 39081    1764    
98a9     // 39081    1765    
98a9     // 39081    1766    
a1be     // 41406    1767    
a1be     // 41406    1768    
a1be     // 41406    1769    
a1be     // 41406    1770    
7e58     // 32344    1771    
7dae     // 32174    1772    
7dae     // 32174    1773    
7dae     // 32174    1774    
45e9     // 17897    1775    
530d     // 21261    1776    
530d     // 21261    1777    
530d     // 21261    1778    
530d     // 21261    1779    
530d     // 21261    1780    
530d     // 21261    1781    
6603     // 26115    1782    
6603     // 26115    1783    
6603     // 26115    1784    
6603     // 26115    1785    
6603     // 26115    1786    
9e23     // 40483    1787    
9e23     // 40483    1788    
6603     // 26115    1789    
6603     // 26115    1790    
6603     // 26115    1791    
7d2f     // 32047    1792    
7d2f     // 32047    1793    
849e     // 33950    1794    
849e     // 33950    1795    
849e     // 33950    1796    
849e     // 33950    1797    
849e     // 33950    1798    
849e     // 33950    1799    
9274     // 37492    1800    
9274     // 37492    1801    
849e     // 33950    1802    
9274     // 37492    1803    
9274     // 37492    1804    
9274     // 37492    1805    
9274     // 37492    1806    
9274     // 37492    1807    
9274     // 37492    1808    
9274     // 37492    1809    
9274     // 37492    1810    
a8e3     // 43235    1811    
a8e3     // 43235    1812    
a8e3     // 43235    1813    
cbb8     // 52152    1814    
a8e3     // 43235    1815    
cbb8     // 52152    1816    
a8e3     // 43235    1817    
a8e3     // 43235    1818    
a8e3     // 43235    1819    
a8e3     // 43235    1820    
a8e3     // 43235    1821    
9374     // 37748    1822    
9374     // 37748    1823    
9374     // 37748    1824    
9374     // 37748    1825    
9374     // 37748    1826    
9649     // 38473    1827    
9374     // 37748    1828    
9374     // 37748    1829    
9374     // 37748    1830    
9374     // 37748    1831    
9374     // 37748    1832    
9b00     // 39680    1833    
9b00     // 39680    1834    
ae07     // 44551    1835    
ae07     // 44551    1836    
ae07     // 44551    1837    
9b00     // 39680    1838    
9b00     // 39680    1839    
9b00     // 39680    1840    
9b00     // 39680    1841    
9b00     // 39680    1842    
9b00     // 39680    1843    
9b00     // 39680    1844    
918c     // 37260    1845    
918c     // 37260    1846    
7e89     // 32393    1847    
7e89     // 32393    1848    
7e89     // 32393    1849    
7e89     // 32393    1850    
88bb     // 35003    1851    
88bb     // 35003    1852    
82fb     // 33531    1853    
82fb     // 33531    1854    
5a2f     // 23087    1855    
78da     // 30938    1856    
5a2f     // 23087    1857    
5a2f     // 23087    1858    
5a2f     // 23087    1859    
5a2f     // 23087    1860    
5a2f     // 23087    1861    
5d40     // 23872    1862    
5d40     // 23872    1863    
5d40     // 23872    1864    
5d40     // 23872    1865    
5d40     // 23872    1866    
78da     // 30938    1867    
8113     // 33043    1868    
8113     // 33043    1869    
997c     // 39292    1870    
8113     // 33043    1871    
997c     // 39292    1872    
997c     // 39292    1873    
997c     // 39292    1874    
997c     // 39292    1875    
997c     // 39292    1876    
997c     // 39292    1877    
997c     // 39292    1878    
99e3     // 39395    1879    
a333     // 41779    1880    
a333     // 41779    1881    
99e3     // 39395    1882    
99e3     // 39395    1883    
82fc     // 33532    1884    
82fc     // 33532    1885    
6211     // 25105    1886    
6211     // 25105    1887    
6211     // 25105    1888    
6211     // 25105    1889    
4dcc     // 19916    1890    
6211     // 25105    1891    
6211     // 25105    1892    
6211     // 25105    1893    
6470     // 25712    1894    
6470     // 25712    1895    
7e53     // 32339    1896    
7e53     // 32339    1897    
7e53     // 32339    1898    
7e53     // 32339    1899    
6470     // 25712    1900    
6470     // 25712    1901    
6470     // 25712    1902    
6470     // 25712    1903    
6470     // 25712    1904    
4b4d     // 19277    1905    
4b4d     // 19277    1906    
4b4d     // 19277    1907    
662c     // 26156    1908    
662c     // 26156    1909    
67ba     // 26554    1910    
67ba     // 26554    1911    
67ba     // 26554    1912    
67ba     // 26554    1913    
b5b7     // 46519    1914    
aa4d     // 43597    1915    
aa4d     // 43597    1916    
aa4d     // 43597    1917    
9d68     // 40296    1918    
9d68     // 40296    1919    
9d68     // 40296    1920    
9d68     // 40296    1921    
9d68     // 40296    1922    
9d68     // 40296    1923    
7824     // 30756    1924    
7824     // 30756    1925    
7824     // 30756    1926    
6ac8     // 27336    1927    
6ac8     // 27336    1928    
7824     // 30756    1929    
7824     // 30756    1930    
7824     // 30756    1931    
3cb8     // 15544    1932    
3cb8     // 15544    1933    
a5ed     // 42477    1934    
6c5b     // 27739    1935    
6c5b     // 27739    1936    
7c6a     // 31850    1937    
7c6a     // 31850    1938    
8ba9     // 35753    1939    
7c6a     // 31850    1940    
7708     // 30472    1941    
7c6a     // 31850    1942    
7c6a     // 31850    1943    
8355     // 33621    1944    
8ba9     // 35753    1945    
8145     // 33093    1946    
7708     // 30472    1947    
7c6a     // 31850    1948    
7708     // 30472    1949    
5b13     // 23315    1950    
7708     // 30472    1951    
8145     // 33093    1952    
751a     // 29978    1953    
5b13     // 23315    1954    
751a     // 29978    1955    
751a     // 29978    1956    
751a     // 29978    1957    
751a     // 29978    1958    
87db     // 34779    1959    
751a     // 29978    1960    
87db     // 34779    1961    
87db     // 34779    1962    
751a     // 29978    1963    
6d8d     // 28045    1964    
6d8d     // 28045    1965    
6d8d     // 28045    1966    
6d8d     // 28045    1967    
56a2     // 22178    1968    
56a2     // 22178    1969    
56a2     // 22178    1970    
4df3     // 19955    1971    
6d8d     // 28045    1972    
6d8d     // 28045    1973    
9232     // 37426    1974    
9232     // 37426    1975    
9232     // 37426    1976    
7a4f     // 31311    1977    
7a4f     // 31311    1978    
7a4f     // 31311    1979    
7a4f     // 31311    1980    
7a4f     // 31311    1981    
7a4f     // 31311    1982    
7a4f     // 31311    1983    
7a4f     // 31311    1984    
7a4f     // 31311    1985    
7a4f     // 31311    1986    
7067     // 28775    1987    
7a4f     // 31311    1988    
84e9     // 34025    1989    
96ee     // 38638    1990    
84e9     // 34025    1991    
84e9     // 34025    1992    
84e9     // 34025    1993    
84e9     // 34025    1994    
8669     // 34409    1995    
8669     // 34409    1996    
96ee     // 38638    1997    
8669     // 34409    1998    
8669     // 34409    1999    
0
0
0
0
0
0
0
0
0
0
0
